Timestamp,Status,Response Time,Client IP,Method,Endpoint
2025/02/20 - 02:03:05,200,865.74871ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:05,200,172.788384ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:06,200,517.875414ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:06,200,638.842495ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:07,200,520.92711ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:08,200,1.220926985s,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:09,200,652.214066ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:09,200,500.74959ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:10,200,649.61516ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:10,200,80.126712ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:11,200,1.062942239s,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:12,200,854.921336ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:12,200,39.209871ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:14,200,1.727616026s,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:14,200,495.691537ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:15,200,535.163219ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:15,200,461.986947ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:16,200,467.341369ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:16,200,615.35701ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:17,200,567.770941ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:17,200,116.146988ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:18,200,1.386768471s,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:19,200,465.411672ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:19,200,141.142102ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:20,200,662.164611ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:20,200,153.886453ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:25,200,4.786579514s,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:26,200,417.459103ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:27,200,689.262041ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:28,200,1.231738579s,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:28,200,405.059811ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:29,200,914.121129ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:29,200,257.699969ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:29,200,105.013355ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:36,200,6.013824241s,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:47,200,283.459961ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:49,200,480.470129ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:03:49,200,231.426618ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:03:49,200,451.685452ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:03:51,200,1.161661713s,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:51,200,757.3429ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:52,200,197.428428ms,172.16.25.119,POST,/api/generate
2025/02/20 - 02:03:55,200,2.845303354s,172.16.25.119,POST,/api/generate
2025/02/20 - 02:04:03,200,13.722040636s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:04:18,200,11.317283ms,172.16.21.196,POST,/api/show
2025/02/20 - 02:04:18,200,12.142731ms,172.16.21.196,POST,/api/show
2025/02/20 - 02:04:33,200,848.061326ms,172.16.21.196,POST,/api/chat
2025/02/20 - 02:04:34,200,276.94219ms,172.16.21.196,POST,/api/chat
2025/02/20 - 02:05:53,200,11.781342ms,10.61.248.15,POST,/api/show
2025/02/20 - 02:05:53,200,12.233882ms,10.61.248.15,POST,/api/show
2025/02/20 - 02:05:54,200,447.874378ms,10.61.248.15,POST,/api/generate
2025/02/20 - 02:05:54,200,699.540346ms,10.61.248.15,POST,/api/generate
2025/02/20 - 02:05:56,200,1.291793171s,10.61.248.15,POST,/api/generate
2025/02/20 - 02:06:00,200,4.135898906s,10.61.248.15,POST,/api/generate
2025/02/20 - 02:06:11,200,656.76612ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:06:13,200,1.971993545s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:06:15,200,1.172613057s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:06:21,200,6.506744331s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:06:30,200,8.986915366s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:07:36,200,2.499913775s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:07:37,200,1.295007196s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:07:37,200,217.714948ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:07:39,200,189.78245ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:07:40,200,190.129788ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:07:41,200,189.958759ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:07:41,200,190.034089ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:07:41,200,189.27089ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:07:43,200,187.630753ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:07:45,200,196.554899ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:07:46,200,189.971699ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:07:47,200,190.795808ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:31,200,330.104512ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:32,200,1.669830102s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:33,200,443.054015ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:34,200,772.654288ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:34,200,392.713719ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:35,200,510.032597ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:35,200,542.478598ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:36,200,831.051832ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:36,200,43.262766ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:37,200,918.712622ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:38,200,866.801319ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:39,200,577.522517ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:39,200,399.01786ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:39,200,4.128471068s,10.61.248.15,POST,/api/generate
2025/02/20 - 02:09:42,200,319.059588ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:43,200,198.195677ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:44,200,368.913505ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:45,200,1.078003926s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:46,200,646.957154ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:46,200,321.941544ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:49,200,732.740707ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:49,200,38.889922ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:52,200,2.798571923s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:52,200,345.683859ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:53,200,821.577585ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:56,200,3.104211151s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:58,200,443.202885ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:09:59,200,934.640088ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:10:21,200,794.910734ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:10:22,200,504.808184ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:10:25,200,2.949839199s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:10:25,200,492.037493ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:10:26,200,470.472054ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:10:28,200,377.609µs,192.168.0.1,GET,/api/tags
2025/02/20 - 02:10:28,200,535.671968ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:10:29,200,743.335641ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:10:29,200,319.210608ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:10:30,200,955.278188ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:10:40,200,492.027332ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:10:42,200,1.895026069s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:10:42,200,493.60599ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:10:43,200,488.644368ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:10:45,200,1.071657425s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:10:47,200,1.281509285s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:10:49,200,2.468548311s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:10:50,200,719.187597ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:10:50,200,175.454831ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:10:51,200,834.444556ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:10:53,200,2.680551397s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:10:56,200,2.054298814s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:10:58,200,1.229456143s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:10:59,200,979.248982ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:11:18,200,740.531826ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:11:20,200,2.520655094s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:12:10,200,11.683183ms,172.16.34.69,POST,/api/show
2025/02/20 - 02:12:10,200,12.300462ms,172.16.34.69,POST,/api/show
2025/02/20 - 02:12:10,200,13.50474ms,172.16.34.69,POST,/api/show
2025/02/20 - 02:12:14,200,26.676224738s,192.168.0.1,POST,/api/chat
2025/02/20 - 02:12:19,200,5.187453952s,192.168.0.1,POST,/api/chat
2025/02/20 - 02:12:27,200,2.28613091s,172.16.34.69,POST,/api/embed
2025/02/20 - 02:12:28,200,8.99705573s,192.168.0.1,POST,/api/chat
2025/02/20 - 02:12:28,200,1.287493277s,172.16.34.69,POST,/api/embed
2025/02/20 - 02:12:28,200,23.730325ms,172.16.34.69,POST,/api/embed
2025/02/20 - 02:12:49,200,20.582915084s,192.168.0.1,POST,/api/chat
2025/02/20 - 02:12:51,499,16.534941928s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:12:57,499,10.067075058s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:13:22,200,33.552486753s,192.168.0.1,POST,/api/chat
2025/02/20 - 02:13:24,499,24.460451002s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:13:46,200,23.303247273s,192.168.0.1,POST,/api/chat
2025/02/20 - 02:13:47,499,24.590047801s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:14:00,200,8.478801107s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:14:21,200,37.678113365s,192.168.0.1,POST,/api/chat
2025/02/20 - 02:14:23,499,29.44790753s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:14:38,200,41.140459786s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:14:41,200,2.376156458s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:14:42,200,546.277222ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:14:51,200,30.01658334s,192.168.0.1,POST,/api/chat
2025/02/20 - 02:14:57,200,1.380665029s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:14:58,200,873.400639ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:15:00,200,1.465071544s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:15:01,200,745.130898ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:15:06,200,4.733491063s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:15:11,200,19.411357847s,192.168.0.1,POST,/api/chat
2025/02/20 - 02:15:16,200,354.434486ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:15:17,200,260.325296ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:15:18,200,207.681713ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:15:19,200,260.564165ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:15:21,200,229.99596ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:15:24,200,525.494433ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:15:32,200,11.935622ms,172.16.34.154,POST,/api/show
2025/02/20 - 02:15:49,499,1.661855993s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:16:05,200,17.832341821s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:17:01,200,302.765222ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:17:04,200,40.73955ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:17:07,200,2.572090298s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:17:08,200,1.348365497s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:17:09,200,636.295959ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:17:11,200,19.205631ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:17:19,200,7.882339368s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:17:20,200,1.094589772s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:17:23,200,2.843072128s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:17:24,200,868.119667ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:18:11,200,37.338276046s,192.168.0.1,POST,/api/chat
2025/02/20 - 02:18:13,499,18.948791059s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:18:24,200,23.280608436s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:18:29,200,8.449µs,172.16.34.154,GET,/
2025/02/20 - 02:18:29,404,5.589µs,172.16.34.154,GET,/favicon.ico
2025/02/20 - 02:18:40,200,8.47µs,172.16.34.154,GET,/
2025/02/20 - 02:18:41,200,29.710843461s,192.168.0.1,POST,/api/chat
2025/02/20 - 02:18:51,200,9.948254924s,192.168.0.1,POST,/api/chat
2025/02/20 - 02:19:25,499,1.671394419s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:19:32,499,6.9950271s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:19:43,200,12.922866238s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:19:45,200,14.411223598s,172.16.34.154,POST,/api/chat
2025/02/20 - 02:19:45,200,388.259716ms,172.16.34.154,POST,/api/chat
2025/02/20 - 02:20:04,200,11.917382ms,172.16.34.148,POST,/api/show
2025/02/20 - 02:20:04,200,14.301389ms,172.16.34.148,POST,/api/show
2025/02/20 - 02:20:16,200,1.122158101s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:20:19,200,2.344597954s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:21:18,200,779.270328ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:21:22,200,11.859522ms,172.16.34.154,POST,/api/show
2025/02/20 - 02:21:23,200,215.577782ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:21:24,200,499.439092ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:21:41,200,12.914086981s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:21:47,200,144.532716ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:21:47,200,87.74154ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:21:48,200,86.689752ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:21:48,200,88.281829ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:21:55,200,91.167565ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:21:56,200,90.682066ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:21:57,200,89.505008ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:21:58,200,1.058168856s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:21:59,200,115.472689ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:21:59,200,658.292307ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:22:00,200,300.224196ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:22:01,200,821.947755ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:22:02,200,1.051760706s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:22:09,200,873.444299ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:22:11,200,1.473743481s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:22:12,200,1.629728471s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:22:12,200,99.638443ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:22:14,200,1.056236589s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:22:14,200,662.437361ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:22:15,200,1.032755903s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:22:33,200,11.878613ms,172.16.34.154,POST,/api/show
2025/02/20 - 02:23:03,200,91.872084ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:23:05,200,87.87279ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:23:06,200,86.729572ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:23:06,200,86.688652ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:23:07,200,86.359213ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:23:10,200,985.424024ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:23:10,200,86.992172ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:23:11,200,86.809851ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:23:12,200,86.657822ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:23:13,200,86.535392ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:23:14,200,86.956991ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:23:30,200,6.895085338s,172.16.34.154,POST,/api/chat
2025/02/20 - 02:23:30,200,384.792491ms,172.16.34.154,POST,/api/chat
2025/02/20 - 02:24:45,200,310.189841ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:24:47,200,92.197864ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:24:47,200,91.348715ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:24:48,200,91.168995ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:24:48,200,91.365575ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:24:52,200,90.432196ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:24:54,200,92.226503ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:24:55,200,90.548686ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:24:56,200,90.945625ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:24:56,200,91.763154ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:24:57,200,90.264537ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:24:59,200,90.867416ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:26:03,200,59.6533113s,192.168.0.1,POST,/api/chat
2025/02/20 - 02:26:05,499,47.245492092s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:26:14,200,48.697417385s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:26:28,200,1.638623087s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:26:29,200,672.920606ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:26:32,200,29.081448392s,192.168.0.1,POST,/api/chat
2025/02/20 - 02:26:42,200,9.914974154s,192.168.0.1,POST,/api/chat
2025/02/20 - 02:26:44,499,5.308511522s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:26:50,499,7.958838165s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:26:57,499,12.22448991s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:26:57,200,87.289191ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:27:03,200,2.783345375s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:27:04,200,166.294874ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:27:06,200,86.544863ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:27:34,200,14.100159ms,172.16.34.148,POST,/api/show
2025/02/20 - 02:27:34,200,14.582749ms,172.16.34.148,POST,/api/show
2025/02/20 - 02:27:50,200,605.326245ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:27:51,200,599.007665ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:27:53,200,2.459710644s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:27:58,200,4.886427217s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:27:59,200,461.514308ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:28:00,200,1.027734221s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:28:01,200,814.144476ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:28:03,200,1.513591743s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:28:06,200,3.620222829s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:28:11,200,1.124110848s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:28:12,200,718.617477ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:28:12,200,352.949319ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:28:12,200,365.077601ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:28:20,200,433.183889ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:28:23,200,495.744308ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:28:28,200,1.199400327s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:28:28,200,733.162466ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:28:29,200,11.777653ms,172.16.34.148,POST,/api/show
2025/02/20 - 02:28:29,200,14.852338ms,172.16.34.148,POST,/api/show
2025/02/20 - 02:28:31,200,2.393124512s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:28:35,200,4.068908625s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:28:37,200,585.608675ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:28:43,200,825.179351ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:28:44,200,910.541483ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:28:47,200,920.446569ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:28:47,200,149.812228ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:28:53,200,2.438707565s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:28:56,200,3.508301415s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:29:00,200,510.420406ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:29:56,200,90.782126ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:01,200,490.297395ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:02,200,1.343007135s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:10,200,4.538822671s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:12,200,2.521825642s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:17,200,5.367937575s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:21,200,1.249532343s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:22,200,555.502099ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:22,200,122.721188ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:27,200,2.57768105s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:28,200,749.581992ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:34,200,1.614317324s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:35,200,922.280847ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:38,200,3.176553954s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:40,200,1.591719797s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:40,200,568.828279ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:41,200,1.036010629s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:41,200,96.648667ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:43,200,281.234235ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:43,200,585.133445ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:43,200,34.2691ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:45,200,1.580225674s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:46,200,571.469086ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:46,200,719.178547ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:46,200,190.368188ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:47,200,875.225816ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:48,200,831.9597ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:49,200,584.947235ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:50,200,1.274333786s,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:51,200,84.024966ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:52,200,84.017326ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:52,200,83.891786ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:53,200,106.791182ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:30:53,200,97.885516ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:31:15,200,88.006019ms,172.16.21.175,POST,/api/generate
2025/02/20 - 02:32:05,200,11.461743ms,172.16.34.69,POST,/api/show
2025/02/20 - 02:32:05,200,12.107962ms,172.16.34.69,POST,/api/show
2025/02/20 - 02:32:05,200,16.246576ms,172.16.34.69,POST,/api/show
2025/02/20 - 02:32:09,200,83.015587ms,172.16.34.69,POST,/api/embed
2025/02/20 - 02:34:12,200,1.159913856s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:34:13,200,414.725817ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:34:13,200,12.830531ms,172.16.34.148,POST,/api/show
2025/02/20 - 02:34:13,200,15.657157ms,172.16.34.148,POST,/api/show
2025/02/20 - 02:34:20,200,1.417752415s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:34:27,200,325.818548ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:34:32,200,2.137114241s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:34:34,200,266.437316ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:34:37,200,1.476705377s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:34:40,200,2.968508382s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:36:41,200,3.35580033s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:36:50,200,6.584737527s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:36:51,200,40.217941ms,172.16.34.69,POST,/api/generate
2025/02/20 - 02:36:55,200,1m3s,192.168.0.1,POST,/api/chat
2025/02/20 - 02:36:58,200,4.882859003s,172.16.34.69,POST,/api/generate
2025/02/20 - 02:36:59,200,1.27798096s,172.16.34.69,POST,/api/generate
